file,total_tokens,hit_tokens,static_prefix_tokens,cache_hit_ratio,static_prefix_ratio,group,error
../../conversations_split_split/conversation_467_009.jsonl,44251,38727,12808,0.8752,0.2894,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_010.jsonl,45744,44250,12808,0.9673,0.28,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_011.jsonl,47765,45743,12808,0.9577,0.2681,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_012.jsonl,55829,47764,12808,0.8555,0.2294,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_013.jsonl,61497,55828,12808,0.9078,0.2083,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_014.jsonl,63030,61496,12808,0.9757,0.2032,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_015.jsonl,67277,63029,12808,0.9369,0.1904,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_016.jsonl,71529,67276,12808,0.9405,0.1791,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_017.jsonl,73482,71528,12808,0.9734,0.1743,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_018.jsonl,76876,73481,12808,0.9558,0.1666,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_019.jsonl,81037,76875,12808,0.9486,0.1581,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_020.jsonl,81401,81036,12808,0.9955,0.1573,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_021.jsonl,85520,81400,12808,0.9518,0.1498,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_022.jsonl,100605,85519,12808,0.85,0.1273,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_023.jsonl,109607,100604,12808,0.9179,0.1169,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_024.jsonl,111256,109606,12808,0.9852,0.1151,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_025.jsonl,113655,111255,12808,0.9789,0.1127,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_026.jsonl,115852,113654,12808,0.981,0.1106,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_027.jsonl,117430,115851,12808,0.9866,0.1091,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_028.jsonl,118026,117429,12808,0.9949,0.1085,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_029.jsonl,119251,118025,12808,0.9897,0.1074,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_030.jsonl,119948,119250,12808,0.9942,0.1068,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_031.jsonl,122446,119947,12808,0.9796,0.1046,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_032.jsonl,123197,122445,12808,0.9939,0.104,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_033.jsonl,124339,123196,12808,0.9908,0.103,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_034.jsonl,124953,124338,12808,0.9951,0.1025,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_035.jsonl,138470,124952,12808,0.9024,0.0925,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_036.jsonl,139120,138470,12808,0.9953,0.0921,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_477_001.jsonl,12865,0,12865,0.0,1.0,6425336b10c652d43a931dda12ac18e2,
../../conversations_split_split/conversation_477_002.jsonl,39935,12864,12865,0.3221,0.3221,6425336b10c652d43a931dda12ac18e2,
../../conversations_split_split/conversation_477_003.jsonl,45045,39934,12865,0.8865,0.2856,6425336b10c652d43a931dda12ac18e2,
../../conversations_split_split/conversation_477_004.jsonl,50910,45044,12865,0.8848,0.2527,6425336b10c652d43a931dda12ac18e2,
../../conversations_split_split/conversation_477_005.jsonl,62608,50909,12865,0.8131,0.2055,6425336b10c652d43a931dda12ac18e2,
../../conversations_split_split/conversation_477_006.jsonl,64843,62607,12865,0.9655,0.1984,6425336b10c652d43a931dda12ac18e2,
../../conversations_split_split/conversation_477_007.jsonl,66869,64842,12865,0.9697,0.1924,6425336b10c652d43a931dda12ac18e2,
../../conversations_split_split/conversation_477_008.jsonl,72531,66868,12865,0.9219,0.1774,6425336b10c652d43a931dda12ac18e2,
../../conversations_split_split/conversation_477_009.jsonl,73185,72530,12865,0.9911,0.1758,6425336b10c652d43a931dda12ac18e2,
../../conversations_split_split/conversation_477_010.jsonl,73760,73184,12865,0.9922,0.1744,6425336b10c652d43a931dda12ac18e2,
../../conversations_split_split/conversation_477_011.jsonl,74545,73759,12865,0.9895,0.1726,6425336b10c652d43a931dda12ac18e2,
../../conversations_split_split/conversation_477_012.jsonl,74950,74544,12865,0.9946,0.1716,6425336b10c652d43a931dda12ac18e2,
../../conversations_split_split/conversation_477_013.jsonl,75114,74949,12865,0.9978,0.1713,6425336b10c652d43a931dda12ac18e2,
../../conversations_split_split/conversation_477_014.jsonl,75220,75113,12865,0.9986,0.171,6425336b10c652d43a931dda12ac18e2,
../../conversations_split_split/conversation_477_015.jsonl,84812,75219,12865,0.8869,0.1517,6425336b10c652d43a931dda12ac18e2,
../../conversations_split_split/conversation_477_016.jsonl,85718,84812,12865,0.9894,0.1501,6425336b10c652d43a931dda12ac18e2,
../../conversations_split_split/conversation_474_001.jsonl,12804,0,12804,0.0,1.0,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_002.jsonl,21043,12803,12804,0.6084,0.6085,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_003.jsonl,27499,21042,12804,0.7652,0.4656,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_004.jsonl,30442,27498,12804,0.9033,0.4206,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_005.jsonl,35491,30441,12804,0.8577,0.3608,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_006.jsonl,37449,35490,12804,0.9477,0.3419,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_007.jsonl,44888,37448,12804,0.8343,0.2852,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_008.jsonl,54494,44887,12804,0.8237,0.235,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_009.jsonl,55687,54493,12804,0.9786,0.2299,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_010.jsonl,58123,55686,12804,0.9581,0.2203,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_011.jsonl,58754,58122,12804,0.9892,0.2179,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_012.jsonl,62414,58753,12804,0.9413,0.2051,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_013.jsonl,66724,62413,12804,0.9354,0.1919,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_014.jsonl,69007,66723,12804,0.9669,0.1855,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_015.jsonl,69349,69006,12804,0.9951,0.1846,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_016.jsonl,72535,69348,12804,0.9561,0.1765,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_017.jsonl,77923,72534,12804,0.9308,0.1643,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_018.jsonl,78521,77922,12804,0.9924,0.1631,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_019.jsonl,78833,78520,12804,0.996,0.1624,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_020.jsonl,83150,78832,12804,0.9481,0.154,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_021.jsonl,83410,83149,12804,0.9969,0.1535,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_022.jsonl,83747,83409,12804,0.996,0.1529,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_023.jsonl,84216,83746,12804,0.9944,0.152,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_024.jsonl,84472,84215,12804,0.997,0.1516,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_025.jsonl,85021,84471,12804,0.9935,0.1506,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_026.jsonl,85169,85020,12804,0.9983,0.1503,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_027.jsonl,85588,85168,12804,0.9951,0.1496,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_028.jsonl,87813,85587,12804,0.9747,0.1458,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_029.jsonl,89213,87812,12804,0.9843,0.1435,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_030.jsonl,89390,89212,12804,0.998,0.1432,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_031.jsonl,89570,89389,12804,0.998,0.1429,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_032.jsonl,90617,89569,12804,0.9884,0.1413,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_033.jsonl,90759,90616,12804,0.9984,0.1411,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_034.jsonl,90874,90758,12804,0.9987,0.1409,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_035.jsonl,95272,90873,12804,0.9538,0.1344,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_036.jsonl,105187,95271,12804,0.9057,0.1217,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_474_037.jsonl,105879,105187,12804,0.9935,0.1209,bc895f3d3770d5035dcd6f4e4374d502,
../../conversations_split_split/conversation_473_001.jsonl,12521,0,12521,0.0,1.0,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_002.jsonl,27325,12520,12521,0.4582,0.4582,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_003.jsonl,41939,27324,12521,0.6515,0.2986,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_004.jsonl,43492,41938,12521,0.9643,0.2879,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_005.jsonl,57470,43491,12521,0.7568,0.2179,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_006.jsonl,61546,57469,12521,0.9338,0.2034,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_007.jsonl,64811,61545,12521,0.9496,0.1932,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_008.jsonl,67587,64810,12521,0.9589,0.1853,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_009.jsonl,74854,67586,12521,0.9029,0.1673,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_010.jsonl,77397,74853,12521,0.9671,0.1618,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_011.jsonl,82404,77396,12521,0.9392,0.1519,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_012.jsonl,85165,82403,12521,0.9676,0.147,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_013.jsonl,86651,85164,12521,0.9828,0.1445,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_014.jsonl,87865,86650,12521,0.9862,0.1425,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_015.jsonl,89179,87864,12521,0.9853,0.1404,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_016.jsonl,89597,89178,12521,0.9953,0.1397,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_017.jsonl,91505,89596,12521,0.9791,0.1368,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_018.jsonl,96648,91504,12521,0.9468,0.1296,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_019.jsonl,99467,96647,12521,0.9716,0.1259,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_020.jsonl,101814,99466,12521,0.9769,0.123,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_021.jsonl,106191,101813,12521,0.9588,0.1179,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_022.jsonl,106570,106190,12521,0.9964,0.1175,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_023.jsonl,106970,106569,12521,0.9963,0.1171,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_024.jsonl,117515,106969,12521,0.9103,0.1065,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_025.jsonl,118137,117514,12521,0.9947,0.106,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_026.jsonl,118272,118136,12521,0.9989,0.1059,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_027.jsonl,118427,118271,12521,0.9987,0.1057,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_028.jsonl,123242,118426,12521,0.9609,0.1016,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_029.jsonl,126119,123241,12521,0.9772,0.0993,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_030.jsonl,126801,126118,12521,0.9946,0.0987,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_031.jsonl,127088,126800,12521,0.9977,0.0985,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_032.jsonl,127221,127087,12521,0.9989,0.0984,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_033.jsonl,127647,127220,12521,0.9967,0.0981,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_034.jsonl,132016,127646,12521,0.9669,0.0948,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_035.jsonl,135909,132015,12521,0.9713,0.0921,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_473_036.jsonl,136781,135909,12521,0.9936,0.0915,03ba1c215fe919ec5a1b564a8a9ed481,
../../conversations_split_split/conversation_478_001.jsonl,12775,0,12775,0.0,1.0,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_002.jsonl,16536,12774,12775,0.7725,0.7726,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_003.jsonl,19315,16535,12775,0.8561,0.6614,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_004.jsonl,30215,19314,12775,0.6392,0.4228,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_005.jsonl,36762,30214,12775,0.8219,0.3475,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_006.jsonl,48325,36761,12775,0.7607,0.2644,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_007.jsonl,50218,48324,12775,0.9623,0.2544,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_008.jsonl,50416,50217,12775,0.9961,0.2534,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_009.jsonl,50917,50415,12775,0.9901,0.2509,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_010.jsonl,51128,50916,12775,0.9959,0.2499,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_011.jsonl,55081,51127,12775,0.9282,0.2319,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_012.jsonl,55371,55080,12775,0.9947,0.2307,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_013.jsonl,55692,55370,12775,0.9942,0.2294,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_014.jsonl,58446,55691,12775,0.9529,0.2186,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_015.jsonl,60927,58445,12775,0.9593,0.2097,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_016.jsonl,67823,60926,12775,0.8983,0.1884,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_017.jsonl,68095,67822,12775,0.996,0.1876,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_018.jsonl,68442,68094,12775,0.9949,0.1867,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_019.jsonl,68753,68441,12775,0.9955,0.1858,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_020.jsonl,68929,68752,12775,0.9974,0.1853,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_021.jsonl,69076,68928,12775,0.9979,0.1849,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_022.jsonl,69219,69075,12775,0.9979,0.1846,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_023.jsonl,69332,69218,12775,0.9984,0.1843,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_024.jsonl,69975,69331,12775,0.9908,0.1826,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_025.jsonl,70122,69974,12775,0.9979,0.1822,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_026.jsonl,70235,70121,12775,0.9984,0.1819,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_027.jsonl,70402,70234,12775,0.9976,0.1815,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_028.jsonl,74247,70401,12775,0.9482,0.1721,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_478_029.jsonl,75113,74247,12775,0.9885,0.1701,74a841ab87bcfb07fa8c8466b54db9ea,
../../conversations_split_split/conversation_475_001.jsonl,13090,0,13090,0.0,1.0,f16787e5974cf519476398444530ad92,
../../conversations_split_split/conversation_475_002.jsonl,26516,13089,13090,0.4936,0.4937,f16787e5974cf519476398444530ad92,
../../conversations_split_split/conversation_475_003.jsonl,34766,26515,13090,0.7627,0.3765,f16787e5974cf519476398444530ad92,
../../conversations_split_split/conversation_475_004.jsonl,39939,34765,13090,0.8705,0.3277,f16787e5974cf519476398444530ad92,
../../conversations_split_split/conversation_475_005.jsonl,44726,39938,13090,0.8929,0.2927,f16787e5974cf519476398444530ad92,
